ID,Gene,FoldChange.phos,pval.phos,logp.phos,logfdr.phos,signedlogp.phos,FDR.phos,FoldChange.rna,pval.rna,logp.rna,signedlogp.rna,FDR.rna
NSD3-S498,NSD3,0.2147,0.387222094,0.412039871,0.046357735,0.412039871,0.898756956,0.08,0.424190581,0.372438979,0.372438979,0.678044524
NSD3-S560,NSD3,0.02176,0.831742282,0.08001122,0.001812698,0.08001122,0.995834808,0.08,0.424190581,0.372438979,0.372438979,0.678044524
NSD3-S561,NSD3,-0.014025,0.87772768,0.056640205,0,-0.056640205,1,0.08,0.424190581,0.372438979,0.372438979,0.678044524
NSD3-S585,NSD3,-0.204,0.401891101,0.39589161,0.044548424,-0.39589161,0.902509072,0.08,0.424190581,0.372438979,0.372438979,0.678044524
NSD3-S587,NSD3,-0.163,0.293574153,0.532282183,0.065336751,-0.532282183,0.860326398,0.08,0.424190581,0.372438979,0.372438979,0.678044524
NSD3-S590,NSD3,0.0305,0.951941031,0.021389954,0,0.021389954,1,0.08,0.424190581,0.372438979,0.372438979,0.678044524
NSD3-S655,NSD3,-0.0978,0.676596763,0.169670084,0.011356753,-0.169670084,0.974189057,0.08,0.424190581,0.372438979,0.372438979,0.678044524
NSD3-S671,NSD3,-0.497,0.685714286,0.163856803,0.011356753,-0.163856803,0.974189057,0.08,0.424190581,0.372438979,0.372438979,0.678044524
NSD3-T456,NSD3,0.248025,0.364173686,0.438691438,0.05129064,0.438691438,0.888606244,0.08,0.424190581,0.372438979,0.372438979,0.678044524
NSD3-T565,NSD3,0.29359,0.527272727,0.277964692,0.028118223,0.277964692,0.93730682,0.08,0.424190581,0.372438979,0.372438979,0.678044524
NSF-S106,NSF,-0.0208,0.47063849,0.327312558,0.034466212,-0.327312558,0.92370605,0.27,7.50E-04,3.125049138,3.125049138,0.021309923
NSF-S207,NSF,-0.17755,0.916116163,0.038049455,0,-0.038049455,1,0.27,7.50E-04,3.125049138,3.125049138,0.021309923
NSF-S437,NSF,0.673045,0.011099313,1.954703919,0.355286725,1.954703919,0.441279014,0.27,7.50E-04,3.125049138,3.125049138,0.021309923
NSFL1C-S116,NSFL1C,0.1665,0.658703256,0.18131019,0.012071578,0.18131019,0.972586914,0.045,0.401493176,0.396321832,0.396321832,0.65816145
NSFL1C-S142,NSFL1C,0.0540875,0.836684574,0.077438238,0.001812698,0.077438238,0.995834808,0.045,0.401493176,0.396321832,0.396321832,0.65816145
NSFL1C-S191,NSFL1C,0.04979,0.375255037,0.42567347,0.04982888,0.42567347,0.891602176,0.045,0.401493176,0.396321832,0.396321832,0.65816145
NSFL1C-S274,NSFL1C,0.08515,0.518808891,0.28499259,0.028833072,0.28499259,0.935765282,0.045,0.401493176,0.396321832,0.396321832,0.65816145
NSFL1C-S74,NSFL1C,-0.121,0.897328223,0.047048672,0,-0.047048672,1,0.045,0.401493176,0.396321832,0.396321832,0.65816145
NSL1-T242,NSL1,-0.0657,0.534865173,0.27175568,0.027780157,-0.27175568,0.938036728,-0.05,0.673072991,0.171937836,-0.171937836,0.84143029
NSMAF-S618,NSMAF,-0.177,0.608886305,0.215463794,0.018881151,-0.215463794,0.957456052,-0.005,0.960408561,0.017543977,-0.017543977,0.983920475
NSMAF-S627,NSMAF,0.181615,0.69047619,0.160851292,0.011356753,0.160851292,0.974189057,-0.005,0.960408561,0.017543977,-0.017543977,0.983920475
NSMAF-S632,NSMAF,-0.01385,0.904761905,0.043465694,0,-0.043465694,1,-0.005,0.960408561,0.017543977,-0.017543977,0.983920475
NSMAF-Y620,NSMAF,-0.15075,0.352380952,0.452987575,0.054523447,-0.452987575,0.882016182,-0.005,0.960408561,0.017543977,-0.017543977,0.983920475
NSMCE3-S64,NSMCE3,0.05327,0.423258572,0.373394237,0.042536944,0.373394237,0.906698831,-0.245,0.006147061,2.211332494,-2.211332494,0.067881185
NSMCE4A-S30,NSMCE4A,0.25335,0.2892176,0.538775282,0.066894298,0.538775282,0.857246463,-0.12,0.471710679,0.326324292,-0.326324292,0.715575242
NSMCE4A-S32,NSMCE4A,0.2262,0.589914531,0.229210906,0.020008711,0.229210906,0.954973431,-0.12,0.471710679,0.326324292,-0.326324292,0.715575242
NSMCE4A-S61,NSMCE4A,0.18085,0.308330724,0.510983198,0.062335078,0.510983198,0.866293233,-0.12,0.471710679,0.326324292,-0.326324292,0.715575242
NSMCE4A-S63,NSMCE4A,-0.0092,0.891322655,0.049965055,0,-0.049965055,1,-0.12,0.471710679,0.326324292,-0.326324292,0.715575242
NSMF-S292,NSMF,0.34094,0.365967366,0.43655764,0.051164229,0.43655764,0.888864928,-0.105,0.581655885,0.235333874,-0.235333874,0.78460786
NSRP1-S248,NSRP1,0.093,0.0881699,1.054679654,0.1546151,1.054679654,0.700462517,-0.085,0.956453629,0.019336081,-0.019336081,0.98275829
NSRP1-S254,NSRP1,0.003175,0.402518193,0.395214486,0.044548424,0.395214486,0.902509072,-0.085,0.956453629,0.019336081,-0.019336081,0.98275829
NSRP1-S255,NSRP1,0.2835,0.025854875,1.587457561,0.264114247,1.587457561,0.544359433,-0.085,0.956453629,0.019336081,-0.019336081,0.98275829
NSRP1-S291,NSRP1,0.049,0.62004662,0.207575656,0.016987683,0.207575656,0.961639551,-0.085,0.956453629,0.019336081,-0.019336081,0.98275829
NSRP1-S33,NSRP1,0.0744,0.43004653,0.366484552,0.041546057,0.366484552,0.90876992,-0.085,0.956453629,0.019336081,-0.019336081,0.98275829
NSRP1-T263,NSRP1,0.17115,0.719759175,0.14281279,0.00953154,0.14281279,0.978291906,-0.085,0.956453629,0.019336081,-0.019336081,0.98275829
NSRP1-T275,NSRP1,0.0104,0.809100628,0.091997462,0.003542489,0.091997462,0.991876295,-0.085,0.956453629,0.019336081,-0.019336081,0.98275829
NSUN2-S456,NSUN2,-0.025125,0.992080419,0.003453122,0,-0.003453122,1,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN2-S475,NSUN2,-0.055,0.940843058,0.026482815,0,-0.026482815,1,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN2-S593,NSUN2,0.33,0.015376677,1.813137509,0.316885933,1.813137509,0.482074397,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN2-S743,NSUN2,0.1085,0.602292757,0.220192359,0.018916451,0.220192359,0.957378233,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN2-S751,NSUN2,0.0713,0.673136028,0.171897164,0.011356753,0.171897164,0.974189057,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN2-T461,NSUN2,0.0343,0.898458505,0.046501976,0,0.046501976,1,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN2-T466,NSUN2,0.01884,0.528671329,0.276814242,0.028118223,0.276814242,0.93730682,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN2-T477,NSUN2,0.24647,0.354312354,0.450613704,0.054523447,0.450613704,0.882016182,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN2-T479,NSUN2,-0.139,4.86E-01,0.313619123,0.034466212,-0.313619123,0.92370605,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN2-T482,NSUN2,-0.2805,0.555555556,0.255272505,0.026476947,-0.255272505,0.940855771,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN2-T725,NSUN2,-0.4971,0.797202797,0.098431186,0.00409785,-0.098431186,0.990608728,0.11,0.007134635,2.146628264,2.146628264,0.073760155
NSUN4-S206,NSUN4,0.3581,0.187859752,0.726166255,0.096572428,0.726166255,0.800622097,0.15,0.112178941,0.950088663,0.950088663,0.338258033
NSUN5-S327,NSUN5,0.2481,0.061537685,1.210858847,0.18876327,1.210858847,0.647495464,0.15,0.03120767,1.505738651,1.505738651,0.167495213
NT5C-S100,NT5C,-0.0771,0.907788087,0.042015521,0,-0.042015521,1,-0.025,0.724524154,0.139947132,-0.139947132,0.869630793
NT5C-S182,NT5C,-0.162,0.972544068,0.012090711,0,-0.012090711,1,-0.025,0.724524154,0.139947132,-0.139947132,0.869630793
NT5C2-S519,NT5C2,-0.223,0.877480145,0.056762701,0,-0.056762701,1,0.13,0.325679544,0.487209519,0.487209519,0.595978715
NT5C2-T518,NT5C2,-0.6536,0.274922601,0.560789557,0.069708392,-0.560789557,0.851709729,0.13,0.325679544,0.487209519,0.487209519,0.595978715
NT5C3A-S273,NT5C3A,0.127,0.272127872,0.565226974,0.070336524,0.565226974,0.850478767,0.135,0.172252215,0.763835185,0.763835185,0.423633504
NTHL1-S22,NTHL1,-0.049,0.830399217,0.080713069,0.001812698,-0.080713069,0.995834808,0.55,0.001706336,2.767935322,2.767935322,0.033349679
NTHL1-S71,NTHL1,0.026,0.759442343,0.119505192,0.006863852,0.119505192,0.984319634,0.55,0.001706336,2.767935322,2.767935322,0.033349679
NTHL1-S73,NTHL1,-0.205,0.961591974,0.01700917,0,-0.01700917,1,0.55,0.001706336,2.767935322,2.767935322,0.033349679
NUAK1-S445,NUAK1,-0.068,0.590881447,0.228499646,0.019710951,-0.228499646,0.955628403,-0.53,0.04389942,1.357541219,-1.357541219,0.20233707
NUAK1-S455,NUAK1,0.1286,0.623855118,0.204916257,0.016853886,0.204916257,0.961935858,-0.53,0.04389942,1.357541219,-1.357541219,0.20233707
NUAK2-S474,NUAK2,0.0735,0.786270782,0.104427863,0.004425914,0.104427863,0.989860709,0.07,0.79632651,0.098908826,0.098908826,0.908718365
NUAK2-S479,NUAK2,-0.093,0.236370632,0.626406483,0.081229849,-0.626406483,0.829411688,0.07,0.79632651,0.098908826,0.098908826,0.908718365
NUAK2-S617,NUAK2,0.0152195,1,0,0,0,1,0.07,0.79632651,0.098908826,0.098908826,0.908718365
NUBP1-S312,NUBP1,0.0775,0.914987568,0.038584807,0,0.038584807,1,0.115,0.180164814,0.744330022,0.744330022,0.433712316
NUBP1-S33,NUBP1,0.3346,0.234324499,0.630182303,0.081996508,0.630182303,0.827948821,0.115,0.180164814,0.744330022,0.744330022,0.433712316
NUBP1-T38,NUBP1,0.0793,0.197878469,0.703601458,0.094131191,0.703601458,0.80513519,0.115,0.180164814,0.744330022,0.744330022,0.433712316
NUCB1-S369,NUCB1,-0.328575,0.202138348,0.694351288,0.093219765,-0.694351288,0.806826651,-0.015,0.881602929,0.054726976,-0.054726976,0.94938043
NUCB1-T148,NUCB1,-0.14145,0.105056215,0.97857825,0.138805135,-0.97857825,0.726431829,-0.015,0.881602929,0.054726976,-0.054726976,0.94938043
NUCB2-S333,NUCB2,0.868,0.628205128,0.201898523,0.015934998,0.201898523,0.963973292,-0.175,0.218345685,0.660855387,-0.660855387,0.480864282
NUCB2-Y170,NUCB2,0.168,0.783258279,0.106095006,0.004543861,0.106095006,0.989591917,-0.175,0.218345685,0.660855387,-0.660855387,0.480864282
NUCKS1-S113,NUCKS1,-0.1695,0.407211118,0.390180373,0.044548424,-0.390180373,0.902509072,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S130,NUCKS1,0.16525,0.458331614,0.338820185,0.036039789,0.338820185,0.920365246,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S132,NUCKS1,0.0795,0.548164455,0.261089129,0.026476947,0.261089129,0.940855771,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S14,NUCKS1,0.11665,0.839336887,0.07606369,0.001812698,0.07606369,0.995834808,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S144,NUCKS1,0.0639825,0.441743676,0.354829659,0.039616349,0.354829659,0.912816855,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S149,NUCKS1,-0.12839,0.823731615,0.084214265,0.00202153,-0.084214265,0.995356072,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S181,NUCKS1,0.4864,3.07E-04,3.513112036,0.84503869,3.513112036,0.142876667,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S19,NUCKS1,0.0575,0.724562984,0.139923856,0.00953154,0.139923856,0.978291906,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S204,NUCKS1,-0.1952,0.29046538,0.536905622,0.066894298,-0.536905622,0.857246463,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S214,NUCKS1,-0.07975,0.750766879,0.124494895,0.007013617,-0.124494895,0.983980253,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S221,NUCKS1,-0.07865,0.84363544,0.073845185,0.001533719,-0.073845185,0.99647471,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S223,NUCKS1,-0.2452,0.035789252,1.446247378,0.235105278,-1.446247378,0.581962127,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S229,NUCKS1,-0.0688663,0.413171501,0.383869642,0.044548424,-0.383869642,0.902509072,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S234,NUCKS1,-0.119,0.984764044,0.006667817,0,-0.006667817,1,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S30,NUCKS1,-0.20475,0.212877461,0.671870319,0.088840027,-0.671870319,0.815004437,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S40,NUCKS1,2.3129495,0.228438228,0.641231216,0.084342206,0.641231216,0.823488984,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S50,NUCKS1,-0.19265,0.129758,0.886865856,0.126561197,-0.886865856,0.747203338,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S54,NUCKS1,-0.119525,0.396068727,0.402229448,0.045094853,-0.402229448,0.90137425,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S58,NUCKS1,-0.20145,0.128847982,0.88992238,0.126561197,-0.88992238,0.747203338,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S61,NUCKS1,-0.246,0.072399988,1.140261505,0.173975301,-1.140261505,0.669922708,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S73,NUCKS1,-0.1749,0.318494357,0.496898258,0.061136573,-0.496898258,0.868687209,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S75,NUCKS1,-0.17475,0.196921572,0.705706706,0.094131191,-0.705706706,0.80513519,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-S79,NUCKS1,-0.138,0.119146983,0.923916952,0.133891638,-0.923916952,0.734697161,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-T179,NUCKS1,0.30675,0.020466605,1.688954184,0.291320442,1.688954184,0.511304434,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-T202,NUCKS1,-0.03738,0.687686786,0.162609321,0.011356753,-0.162609321,0.974189057,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-T220,NUCKS1,-0.1803275,0.225312362,0.647214979,0.085639696,-0.647214979,0.821032415,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-T222,NUCKS1,-0.156125,0.068546079,1.164017384,0.180555361,-1.164017384,0.659849116,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-T34,NUCKS1,0.03015,0.848972923,0.071106161,6.20E-04,0.071106161,0.998573522,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-T68,NUCKS1,-0.45,0.087996522,1.055534491,0.1546151,-1.055534491,0.700462517,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-Y146,NUCKS1,-0.0865,0.701200171,0.154157987,0.010867621,-0.154157987,0.975286874,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUCKS1-Y26,NUCKS1,-0.0068,0.71713173,0.144401061,0.00953154,-0.144401061,0.978291906,-0.04,0.578265818,0.237872479,-0.237872479,0.78235592
NUDC-S100,NUDC,0.178,0.440934066,0.355626347,0.039616349,0.355626347,0.912816855,0.26,0.00123119,2.909674842,2.909674842,0.028002009
NUDC-S136,NUDC,0.2222,0.073498862,1.133719387,0.171988701,1.133719387,0.672994165,0.26,0.00123119,2.909674842,2.909674842,0.028002009
NUDC-S139,NUDC,0.3736,6.05E-04,3.218293457,0.690749963,3.218293457,0.20382152,0.26,0.00123119,2.909674842,2.909674842,0.028002009
NUDC-S260,NUDC,0.13215,0.178638968,0.7480238,0.099555474,0.7480238,0.795141693,0.26,0.00123119,2.909674842,2.909674842,0.028002009
NUDC-S277,NUDC,0.1454,0.256140918,0.591521038,0.074575572,0.591521038,0.842217823,0.26,0.00123119,2.909674842,2.909674842,0.028002009
NUDC-S281,NUDC,0.3893,0.216443208,0.664656037,0.087544081,0.664656037,0.817440064,0.26,0.00123119,2.909674842,2.909674842,0.028002009
NUDC-S298,NUDC,0.1682,0.373799892,0.427360829,0.049962274,0.427360829,0.891328362,0.26,0.00123119,2.909674842,2.909674842,0.028002009
NUDC-S97,NUDC,-0.0463,0.933198602,0.03002592,0,-0.03002592,1,0.26,0.00123119,2.909674842,2.909674842,0.028002009
NUDC-T145,NUDC,0.30754,0.02456336,1.609712228,0.269830764,1.609712228,0.537241108,0.26,0.00123119,2.909674842,2.909674842,0.028002009
NUDCD1-S388,NUDCD1,0.012,0.449152963,0.347605731,0.038034455,0.347605731,0.916147803,-0.08,0.119090795,0.924121805,-0.924121805,0.349631587
NUDCD2-S142,NUDCD2,0.3001,0.03785771,1.421845656,0.230990015,1.421845656,0.58750286,0.155,0.085819884,1.066412074,1.066412074,0.291465884
NUDCD3-S146,NUDCD3,-0.2083,0.210305023,0.677150355,0.089090125,-0.677150355,0.814535233,-0.13,0.00101477,2.99363242,-2.99363242,0.025165411
NUDT4-S148,NUDT4,0.3824,0.465660922,0.331930206,0.034582836,0.331930206,0.923458035,-0.07,0.432923676,0.363588662,-0.363588662,0.684288943
NUDT5-T45,NUDT5,0.1987,0.451996789,0.34486465,0.037287129,0.34486465,0.917725652,0.26,0.038007729,1.420128075,1.420128075,0.18711891
NUDT9-S121,NUDT9,0.064,0.577185629,0.23868449,0.022622243,0.23868449,0.949243774,0.055,0.299510484,0.523587971,0.523587971,0.570283192
NUDT9-S68,NUDT9,-0.3515,0.645201238,0.190304808,0.013365919,-0.190304808,0.969692599,0.055,0.299510484,0.523587971,0.523587971,0.570283192
NUF2-S171,NUF2,0.32066,0.192612125,0.715316377,0.095742175,0.715316377,0.802154132,0.995,6.60E-05,4.18061953,4.18061953,0.005560025
NUFIP1-S338,NUFIP1,-0.2605,0.226930964,0.644106242,0.084572173,-0.644106242,0.823053048,-0.135,0.548076252,0.261159015,-0.261159015,0.763937664
NUFIP1-S340,NUFIP1,-0.20375,0.262200957,0.581365728,0.073519877,-0.581365728,0.844267601,-0.135,0.548076252,0.261159015,-0.261159015,0.763937664
NUFIP1-S399,NUFIP1,-0.0578,0.62111142,0.206830486,0.016955552,-0.206830486,0.961710699,-0.135,0.548076252,0.261159015,-0.261159015,0.763937664
NUFIP1-S403,NUFIP1,-0.060975,0.544860767,0.263714463,0.026476947,-0.263714463,0.940855771,-0.135,0.548076252,0.261159015,-0.261159015,0.763937664
NUFIP2-S112,NUFIP2,0.02945,3.92E-01,0.406181357,0.045327576,0.406181357,0.900891363,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S113,NUFIP2,-0.04245,2.99E-01,0.524156235,0.06452951,-0.524156235,0.86192701,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S212,NUFIP2,-0.0567,0.87381463,0.058580688,0,-0.058580688,1,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S214,NUFIP2,0.14085,0.111136725,0.954142405,0.138681417,0.954142405,0.726638798,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S216,NUFIP2,-0.04095,0.83531645,0.078148966,0.001812698,-0.078148966,0.995834808,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S304,NUFIP2,0.13057,0.617019491,0.209701117,0.017871829,0.209701117,0.959683816,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S376,NUFIP2,0.611165,0.216287894,0.664967788,0.087544081,0.664967788,0.817440064,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S386,NUFIP2,-0.596,0.571428571,0.243038049,0.023853396,-0.243038049,0.946556634,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S572,NUFIP2,0.20145,0.046575512,1.331842358,0.215698198,1.331842358,0.608557757,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S588,NUFIP2,0.027,0.796174414,0.098991783,0.00409785,0.098991783,0.990608728,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S608,NUFIP2,0.10145,0.086532146,1.062822525,0.155942814,1.062822525,0.698324351,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S629,NUFIP2,0.2615,0.283721997,0.547106992,0.068249999,0.547106992,0.85457464,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S637,NUFIP2,-0.1908,0.788268695,0.103325721,0.004425914,-0.103325721,0.989860709,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-S652,NUFIP2,0.3085,0.005203611,2.283695188,0.436911781,2.283695188,0.365669063,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-T219,NUFIP2,0.04985,0.398913247,0.399121541,0.044548424,0.399121541,0.902509072,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-T220,NUFIP2,0.345,0.033515373,1.47475594,0.243362859,1.47475594,0.571001358,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-T378,NUFIP2,0.1005,0.352736143,0.452550039,0.054523447,0.452550039,0.882016182,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-T631,NUFIP2,0.286,0.69249924,0.159580699,0.011222092,0.159580699,0.974491169,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-T633,NUFIP2,-0.17575,0.886701338,0.052222636,0,-0.052222636,1,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-T87,NUFIP2,0.5345,0.219032137,0.65949216,0.087057326,0.65949216,0.81835676,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUFIP2-Y218,NUFIP2,0.440225,0.108251826,0.965564769,0.138681417,0.965564769,0.726638798,0.125,0.186660149,0.728948392,0.728948392,0.440502556
NUMA1-S112,NUMA1,0.14904,0.106293706,0.97349245,0.138681417,0.97349245,0.726638798,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S1225,NUMA1,-0.023225,0.969630308,0.013393818,0,-0.013393818,1,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S169,NUMA1,-0.0075,0.960417489,0.01753994,0,-0.01753994,1,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S1728,NUMA1,-0.072,0.504892456,0.296801119,0.03154924,-0.296801119,0.929931074,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S1750,NUMA1,5.60E-04,0.928906906,0.032027808,0,0.032027808,1,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S1757,NUMA1,-0.0553,0.823276795,0.084454125,0.00202153,-0.084454125,0.995356072,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S1760,NUMA1,-0.05845,0.737815407,0.13205228,0.008865654,-0.13205228,0.979793032,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S1769,NUMA1,-0.1155,0.990246386,0.004256734,0,-0.004256734,1,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S1789,NUMA1,-0.0465,0.134098866,0.872574894,0.123140051,-0.872574894,0.753112662,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S1792,NUMA1,-0.28875,0.049383864,1.30641493,0.208682705,-1.30641493,0.618468087,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S1830,NUMA1,-0.1386,0.320905432,0.493622932,0.059872954,-0.493622932,0.871218415,0.055,0.846495083,0.07237556,0.07237556,0.933550004
NUMA1-S1834,NUMA1,-0.19145,0.657705564,0.181968484,0.012071578,-0.181968484,0.972586914,0.055,0.846495083,0.07237556,0.07237556,0.933550004
